#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
49.9%	2496	-2872183.4250686243	300.56480190265466	0.0761
49.9%	2497	-2871327.4250686243	300.3440755615367	0.0761
50.0%	2498	-2870450.4250686243	299.99068827640303	0.0761
50.0%	2499	-2870319.4250686243	299.8029903407522	0.0761
50.0%	2500	-2870835.4250686243	299.910459485501	0.0761
50.0%	2501	-2871400.4250686243	300.21687224462397	0.0761
50.0%	2502	-2871335.4250686243	300.30434974407774	0.0761
50.1%	2503	-2870961.4250686243	300.27080983374196	0.0761
50.1%	2504	-2870456.4250686243	300.0558037842478	0.0761
50.1%	2505	-2870306.4250686243	299.8680087373942	0.0761
50.1%	2506	-2870547.4250686243	299.92882638599383	0.0761
50.1%	2507	-2870775.4250686243	300.1485223611645	0.0761
50.2%	2508	-2870827.4250686243	300.1464666829547	0.0761
50.2%	2509	-2870993.4250686243	300.1612146005287	0.0761
50.2%	2510	-2871086.4250686243	300.2608719242821	0.0761
50.2%	2511	-2871114.4250686243	300.2972544984776	0.0761
50.2%	2512	-2870833.4250686243	300.248709031049	0.0761
50.3%	2513	-2870808.4250686243	300.150020289744	0.0761
50.3%	2514	-2871292.4250686243	300.23702805872176	0.0761
50.3%	2515	-2871917.4250686243	300.43989926371233	0.0761
50.3%	2516	-2872268.4250686243	300.6733509037268	0.0761
50.3%	2517	-2871893.4250686243	300.73888892208134	0.0761
50.4%	2518	-2870901.4250686243	300.37988406700737	0.0761
50.4%	2519	-2870126.4250686243	300.0038470086818	0.0761
50.4%	2520	-2869859.4250686243	299.8196799462484	0.0761
50.4%	2521	-2870113.4250686243	299.74533014837624	0.0761
50.4%	2522	-2870132.4250686243	299.8755109327814	0.0761
50.5%	2523	-2869567.4250686243	299.79331165381933	0.0761
50.5%	2524	-2869191.4250686243	299.677148313292	0.0761
50.5%	2525	-2869423.4250686243	299.61838135374114	0.0761
50.5%	2526	-2870444.4250686243	299.93531220490996	0.0761
50.5%	2527	-2871460.4250686243	300.42096395844214	0.0761
50.6%	2528	-2871705.4250686243	300.76152149139705	0.0761
50.6%	2529	-2871447.4250686243	300.7346099761705	0.0761
50.6%	2530	-2871061.4250686243	300.54326541179654	0.0761
50.6%	2531	-2870891.4250686243	300.38490459683095	0.0761
50.6%	2532	-2871103.4250686243	300.4241608789461	0.0761
50.7%	2533	-2871053.4250686243	300.46594191813483	0.0761
50.7%	2534	-2871001.4250686243	300.34688834249323	0.0761
50.7%	2535	-2870798.4250686243	300.3136773979615	0.0761
50.7%	2536	-2870667.4250686243	300.18664945912775	0.0761
50.7%	2537	-2870731.4250686243	300.1998140377615	0.0761
50.8%	2538	-2870667.4250686243	300.23555286270044	0.0761
50.8%	2539	-2870392.4250686243	300.1891339371196	0.0761
50.8%	2540	-2869971.4250686243	300.0968751278161	0.0761
50.8%	2541	-2869373.4250686243	299.95336810406656	0.0761
50.8%	2542	-2869287.4250686243	299.75345491527236	0.0761
50.9%	2543	-2869552.4250686243	299.7366516644653	0.0761
50.9%	2544	-2870143.4250686243	299.8578534600312	0.0761
50.9%	2545	-2870725.4250686243	300.11513612091153	0.0761
50.9%	2546	-2870960.4250686243	300.2857692558341	0.0761
50.9%	2547	-2871155.4250686243	300.373202706042	0.0761
51.0%	2548	-2871387.4250686243	300.4586478803329	0.0761
51.0%	2549	-2871437.4250686243	300.52783708297034	0.0761
51.0%	2550	-2871135.6563549973	300.56205786859044	0.0761
51.0%	2551	-2870525.6563549973	300.49195626262366	0.0761
51.0%	2552	-2870291.6563549973	300.2493135631506	0.0761
51.1%	2553	-2870345.6563549973	300.33448702098434	0.0761
51.1%	2554	-2870358.6563549973	300.421927980855	0.0761
51.1%	2555	-2870651.6563549973	300.46181550623703	0.0761
51.1%	2556	-2870735.6563549973	300.54096863504327	0.0761
51.1%	2557	-2870835.6563549973	300.56651577794884	0.0761
51.2%	2558	-2871173.6563549973	300.7087651802234	0.0761
51.2%	2559	-2871627.6563549973	300.79990585307803	0.0761
51.2%	2560	-2872097.6563549973	300.99537310894976	0.0761
51.2%	2561	-2871707.6563549973	301.07218981041336	0.0761
51.2%	2562	-2870623.6563549973	300.66590127685714	0.0761
51.3%	2563	-2869891.6563549973	300.3231272377038	0.0761
51.3%	2564	-2869262.6563549973	299.9635509650054	0.0761
51.3%	2565	-2869457.6563549973	299.829858782214	0.0761
51.3%	2566	-2870029.6563549973	299.9987908960236	0.0761
51.3%	2567	-2870261.6563549973	300.12283917506375	0.0761
51.4%	2568	-2870130.6563549973	300.1669836065534	0.0761
51.4%	2569	-2869377.6563549973	300.02287114685004	0.0761
51.4%	2570	-2868889.6563549973	299.6726635078293	0.0761
51.4%	2571	-2869233.6563549973	299.60839000556166	0.0761
51.4%	2572	-2869411.6563549973	299.69031139122666	0.0761
51.5%	2573	-2869510.6563549973	299.6733773937847	0.0761
51.5%	2574	-2869219.6563549973	299.6839388555767	0.0761
51.5%	2575	-2868724.6563549973	299.50563089279024	0.0761
51.5%	2576	-2868655.6563549973	299.44701703265775	0.0761
51.5%	2577	-2868669.6563549973	299.4383889270639	0.0761
51.6%	2578	-2868697.6563549973	299.4204524278472	0.0761
51.6%	2579	-2868669.6563549973	299.4445316380499	0.0761
51.6%	2580	-2868689.6563549973	299.4801774772158	0.0761
51.6%	2581	-2869182.6563549973	299.6316299995185	0.0761
51.6%	2582	-2869609.6563549973	299.8719611592003	0.0761
51.7%	2583	-2869860.6563549973	299.94556976069924	0.0761
51.7%	2584	-2869983.6563549973	300.0289732757774	0.0761
51.7%	2585	-2869917.6563549973	300.009605334734	0.0761
51.7%	2586	-2870066.6563549973	300.102809257482	0.0761
51.7%	2587	-2870312.6563549973	300.2124602500045	0.0761
51.8%	2588	-2870749.6563549973	300.37194919980135	0.0761
51.8%	2589	-2871081.6563549973	300.44145667342616	0.0761
51.8%	2590	-2870943.6563549973	300.51210110401007	0.0761
51.8%	2591	-2870577.6563549973	300.32196359967327	0.0761
51.8%	2592	-2870410.6563549973	300.1300980082571	0.0761
51.9%	2593	-2870583.6563549973	300.16643884387184	0.0761
51.9%	2594	-2870741.6563549973	300.2034863412625	0.0761
51.9%	2595	-2870120.6563549973	300.15462089476017	0.0761
51.9%	2596	-2869391.6563549973	299.84653292646453	0.0761
51.9%	2597	-2869249.6563549973	299.6110730398891	0.0761
52.0%	2598	-2869998.6563549973	299.70897884404235	0.0761
52.0%	2599	-2871101.6563549973	300.1873229620763	0.0761
52.0%	2600	-2871255.0401873384	300.5263197576152	0.0761
52.0%	2601	-2870831.0401873384	300.5083566772793	0.0761
52.0%	2602	-2870524.0401873384	300.3988402480439	0.0761
52.1%	2603	-2870598.0401873384	300.34748940150575	0.0761
52.1%	2604	-2870928.0401873384	300.4585814489609	0.0761
52.1%	2605	-2870571.0401873384	300.52636709269433	0.0761
52.1%	2606	-2869657.0401873384	300.2118215124917	0.0761
52.1%	2607	-2868984.0401873384	299.8288596234083	0.0761
52.2%	2608	-2868766.0401873384	299.71438143084606	0.0761
52.2%	2609	-2868971.0401873384	299.8424149349351	0.0761
52.2%	2610	-2868855.0401873384	299.9101533378309	0.0761
52.2%	2611	-2868444.0401873384	299.70286250745414	0.0761
52.2%	2612	-2868171.0401873384	299.5257766749711	0.0761
52.3%	2613	-2867931.0401873384	299.4449339408893	0.0761
52.3%	2614	-2868078.0401873384	299.32694910330616	0.0761
52.3%	2615	-2868413.0401873384	299.4031065543139	0.0761
52.3%	2616	-2868570.0401873384	299.4491925877927	0.0761
52.3%	2617	-2868724.0401873384	299.53559751174174	0.0761
52.4%	2618	-2868676.0401873384	299.65038283195986	0.0761
52.4%	2619	-2868587.0401873384	299.5587793474839	0.0761
52.4%	2620	-2868636.0401873384	299.49265298690483	0.0761
52.4%	2621	-2868662.0401873384	299.52308269328023	0.0761
52.4%	2622	-2868641.0401873384	299.57942761443223	0.0761
52.5%	2623	-2868450.0401873384	299.44247851333597	0.0761
52.5%	2624	-2868554.0401873384	299.39672319975654	0.0761
52.5%	2625	-2869332.0358597413	299.5490750885144	0.0761
52.5%	2626	-2870148.0358597413	299.90478087742264	0.0761
52.5%	2627	-2870367.0358597413	300.05303949633213	0.0761
52.6%	2628	-2870018.0358597413	300.0444167704569	0.0761
52.6%	2629	-2869652.0358597413	299.83333133209265	0.0761
52.6%	2630	-2869858.0358597413	299.8828510879624	0.0761
52.6%	2631	-2870462.0358597413	300.1264557793014	0.0761
52.6%	2632	-2870948.0358597413	300.39647818030295	0.0761
52.7%	2633	-2870996.0358597413	300.47466042946513	0.0761
52.7%	2634	-2870544.0358597413	300.49200867048444	0.0761
52.7%	2635	-2869848.0358597413	300.3004421223739	0.0761
52.7%	2636	-2869401.0358597413	300.1137276061103	0.0761
52.7%	2637	-2868936.0358597413	300.0069019197671	0.0761
52.8%	2638	-2868356.0358597413	299.7930479868748	0.0761
52.8%	2639	-2867404.0358597413	299.5460008057212	0.0761
52.8%	2640	-2866650.0358597413	299.1579470889368	0.0761
52.8%	2641	-2867066.0358597413	299.08652305346664	0.0761
52.8%	2642	-2868302.0358597413	299.5276983562851	0.0761
52.9%	2643	-2869199.0358597413	299.93416700554366	0.0761
52.9%	2644	-2869212.0358597413	300.1643399800909	0.0761
52.9%	2645	-2868238.0358597413	300.0949483204481	0.0761
52.9%	2646	-2867476.0358597413	299.70825668643334	0.0761
52.9%	2647	-2867381.0358597413	299.58980172564173	0.0761
53.0%	2648	-2867594.0358597413	299.61114189127903	0.0761
53.0%	2649	-2867840.0358597413	299.6999469029721	0.0761
53.0%	2650	-2867855.357305428	299.7637768299487	0.0761
53.0%	2651	-2868149.357305428	299.7920368681327	0.0761
53.0%	2652	-2869304.357305428	300.0262523918103	0.0761
53.1%	2653	-2870412.357305428	300.55817670327895	0.0761
53.1%	2654	-2870671.357305428	300.7862410512368	0.0761
53.1%	2655	-2869938.357305428	300.6725062451307	0.0761
53.1%	2656	-2869022.357305428	300.30389940658375	0.0761
53.1%	2657	-2868763.357305428	299.99988543844063	0.0761
53.2%	2658	-2868592.357305428	299.9240419557215	0.0761
53.2%	2659	-2868115.357305428	299.8563408118522	0.0761
53.2%	2660	-2867558.357305428	299.63607800057315	0.0761
53.2%	2661	-2867346.357305428	299.4591777784423	0.0761
53.2%	2662	-2867887.357305428	299.52979565811023	0.0761
53.3%	2663	-2868933.357305428	299.85462667322605	0.0761
53.3%	2664	-2869691.357305428	300.23108457803977	0.0761
53.3%	2665	-2869663.357305428	300.43844967856455	0.0761
53.3%	2666	-2868857.357305428	300.2893483140377	0.0761
53.3%	2667	-2868409.357305428	299.9865629012751	0.0761
53.4%	2668	-2868650.357305428	300.02862099972805	0.0761
53.4%	2669	-2869209.357305428	300.21262317326523	0.0761
53.4%	2670	-2869623.357305428	300.45397304956884	0.0761
53.4%	2671	-2869738.357305428	300.47209760861773	0.0761
53.4%	2672	-2869753.357305428	300.48411281760735	0.0761
53.5%	2673	-2870067.357305428	300.58374362041945	0.0761
53.5%	2674	-2870509.357305428	300.78864800917967	0.0761
53.5%	2675	-2870563.357305428	300.8967206803786	0.0761
53.5%	2676	-2870029.357305428	300.84291015161716	0.0761
53.5%	2677	-2869411.357305428	300.4580702868539	0.0761
53.6%	2678	-2869097.357305428	300.2328548922851	0.0761
53.6%	2679	-2868847.357305428	300.2105880808817	0.0761
53.6%	2680	-2868386.357305428	300.0756721912542	0.0761
53.6%	2681	-2867965.357305428	299.9446809922046	0.0761
53.6%	2682	-2867821.357305428	299.8813740423599	0.0761
53.7%	2683	-2867891.357305428	299.90162004834133	0.0761
53.7%	2684	-2868105.357305428	299.95014005299595	0.0761
53.7%	2685	-2868235.357305428	299.97996042281807	0.0761
53.7%	2686	-2868185.357305428	300.03107161172863	0.0761
53.7%	2687	-2868150.357305428	299.9514565872931	0.0761
53.8%	2688	-2868071.357305428	299.83385836739285	0.0761
53.8%	2689	-2868008.357305428	299.8401417853906	0.0761
53.8%	2690	-2867989.357305428	299.8550673246202	0.0761
53.8%	2691	-2868079.357305428	299.8436963406685	0.0761
53.8%	2692	-2868529.357305428	300.04109127907657	0.0761
53.9%	2693	-2868697.357305428	300.09342815930063	0.0761
53.9%	2694	-2868448.357305428	300.08696953979364	0.0761
53.9%	2695	-2868403.357305428	299.978774358604	0.0761
53.9%	2696	-2868752.357305428	300.0448085465064	0.0761
53.9%	2697	-2869397.357305428	300.21075473390437	0.0761
54.0%	2698	-2869748.357305428	300.50543517559015	0.0761
54.0%	2699	-2869345.357305428	300.48145843855553	0.0761
54.0%	2700	-2868609.263094863	300.2423065255735	0.0761
54.0%	2701	-2868079.263094863	300.0122796787613	0.0761
54.0%	2702	-2868144.263094863	299.8994779961206	0.0761
54.1%	2703	-2868571.263094863	300.0598670609321	0.0761
54.1%	2704	-2868710.263094863	300.22545111622827	0.0761
54.1%	2705	-2868389.263094863	300.2063236852779	0.0761
54.1%	2706	-2868018.263094863	299.9941238217148	0.0761
54.1%	2707	-2868058.263094863	300.0022681470614	0.0761
54.2%	2708	-2868508.263094863	300.1801369804687	0.0761
54.2%	2709	-2868742.263094863	300.3858217440659	0.0761
54.2%	2710	-2868482.263094863	300.40941484930585	0.0761
54.2%	2711	-2867995.263094863	300.29412432326865	0.0761
54.2%	2712	-2867846.263094863	300.1072282115691	0.0761
54.3%	2713	-2868624.263094863	300.2792156479875	0.0761
54.3%	2714	-2869825.263094863	300.6865918547838	0.0761
54.3%	2715	-2870498.263094863	301.06159354787115	0.0761
54.3%	2716	-2870259.263094863	301.11697583097344	0.0761
54.3%	2717	-2869527.263094863	300.9107756709848	0.0761
54.4%	2718	-2869074.263094863	300.6304698078434	0.0761
54.4%	2719	-2868974.263094863	300.6272425715085	0.0761
54.4%	2720	-2868763.263094863	300.58639628369616	0.0761
54.4%	2721	-2868334.263094863	300.5229766344281	0.0761
54.4%	2722	-2868102.263094863	300.35099821714465	0.0761
54.5%	2723	-2868391.263094863	300.42024958397485	0.0761
54.5%	2724	-2868914.263094863	300.57667717571286	0.0761
54.5%	2725	-2869356.263094863	300.74330201988903	0.0761
54.5%	2726	-2869380.263094863	300.8370128607533	0.0761
54.5%	2727	-2869042.263094863	300.7220711617857	0.0761
54.6%	2728	-2868847.263094863	300.51684780377036	0.0761
54.6%	2729	-2869154.263094863	300.53847917125074	0.0761
54.6%	2730	-2869836.263094863	300.83720512139445	0.0761
54.6%	2731	-2870147.263094863	301.0552231871728	0.0761
54.6%	2732	-2869783.263094863	300.9837807562292	0.0761
54.7%	2733	-2869270.263094863	300.80067684501665	0.0761
54.7%	2734	-2869173.263094863	300.6808539552451	0.0761
54.7%	2735	-2869639.263094863	300.71870765006514	0.0761
54.7%	2736	-2870166.263094863	300.9330480809002	0.0761
54.7%	2737	-2870377.263094863	301.11967728711755	0.0761
54.8%	2738	-2870276.263094863	301.0787757047635	0.0761
54.8%	2739	-2869931.263094863	301.05980111708635	0.0761
54.8%	2740	-2869512.263094863	300.9778791723272	0.0761
54.8%	2741	-2868788.263094863	300.75652237375914	0.0761
54.8%	2742	-2867918.263094863	300.5067266761961	0.0761
54.9%	2743	-2867248.263094863	300.1988991638603	0.0761
54.9%	2744	-2867288.263094863	300.07461997879585	0.0761
54.9%	2745	-2868276.263094863	300.28743780004214	0.0761
54.9%	2746	-2869654.263094863	300.8625289809669	0.0761
54.9%	2747	-2870320.263094863	301.29197007130256	0.0761
55.0%	2748	-2870082.263094863	301.3858860205955	0.0761
55.0%	2749	-2869420.263094863	301.1663679454472	0.0761
55.0%	2750	-2869420.8663417976	301.06830226980696	0.0761
55.0%	2751	-2869864.8663417976	301.0741622381739	0.0761
55.0%	2752	-2870075.8663417976	301.33931569697023	0.0761
55.1%	2753	-2869565.8663417976	301.23318935159136	0.0761
55.1%	2754	-2869189.8663417976	301.05041179659645	0.0761
55.1%	2755	-2869645.8663417976	301.03293275908925	0.0761
55.1%	2756	-2870625.8663417976	301.3497045558476	0.0761
55.1%	2757	-2871393.8663417976	301.6383631745438	0.0761
55.2%	2758	-2871223.8663417976	301.7507171595529	0.0761
55.2%	2759	-2870219.8663417976	301.5612116768425	0.0761
55.2%	2760	-2869679.8663417976	301.1611918250888	0.0761
55.2%	2761	-2869750.8663417976	301.0913564650399	0.0761
55.2%	2762	-2869979.8663417976	301.1595855028925	0.0761
55.3%	2763	-2869656.8663417976	301.1451578737527	0.0761
55.3%	2764	-2868797.8663417976	300.8620712386944	0.0761
55.3%	2765	-2868673.8663417976	300.49549216002043	0.0761
55.3%	2766	-2869297.8663417976	300.6938605188325	0.0761
55.3%	2767	-2869983.8663417976	300.9933857802664	0.0761
55.4%	2768	-2870399.8663417976	301.25014260706206	0.0761
55.4%	2769	-2870163.8663417976	301.29241376239986	0.0761
55.4%	2770	-2870085.8663417976	301.1591536509579	0.0761
55.4%	2771	-2870247.8663417976	301.1507359775338	0.0761
55.4%	2772	-2870008.8663417976	301.1421055592586	0.0761
55.5%	2773	-2869519.8663417976	300.9853385678033	0.0761
55.5%	2774	-2868423.8663417976	300.61854619155224	0.0761
55.5%	2775	-2867627.8663417976	300.25935082484017	0.0761
55.5%	2776	-2867873.8663417976	300.157673788327	0.0761
55.5%	2777	-2868596.8663417976	300.4359921478813	0.0761
55.6%	2778	-2869305.8663417976	300.71940302047545	0.0761
55.6%	2779	-2869346.8663417976	300.9229976032852	0.0761
55.6%	2780	-2868592.8663417976	300.7145131025318	0.0761
55.6%	2781	-2868239.8663417976	300.53686420898987	0.0761
55.6%	2782	-2868429.8663417976	300.4817968590377	0.0761
55.7%	2783	-2869533.8663417976	300.69302281256483	0.0761
55.7%	2784	-2870579.8663417976	301.20017314609447	0.0761
55.7%	2785	-2870551.8663417976	301.42417615207177	0.0761
55.7%	2786	-2869718.8663417976	301.22478550026096	0.0761
55.7%	2787	-2868921.8663417976	300.9385111044388	0.0761
55.8%	2788	-2868795.8663417976	300.72173615290933	0.0761
55.8%	2789	-2869341.8663417976	300.77118001589025	0.0761
55.8%	2790	-2869329.8663417976	300.8750522936383	0.0761
55.8%	2791	-2868864.8663417976	300.7138899214595	0.0761
55.8%	2792	-2868251.8663417976	300.47976298083285	0.0761
55.9%	2793	-2868118.8663417976	300.2777613762571	0.0761
55.9%	2794	-2868541.8663417976	300.32249232910164	0.0761
55.9%	2795	-2868703.8663417976	300.48342591248445	0.0761
55.9%	2796	-2868339.8663417976	300.46835004906717	0.0761
55.9%	2797	-2867503.8663417976	300.2268991309942	0.0761
56.0%	2798	-2866735.8663417976	299.8523449801264	0.0761
56.0%	2799	-2866503.8663417976	299.68299415027724	0.0761
56.0%	2800	-2866128.65562506	299.60094968270715	0.0761
56.0%	2801	-2865856.65562506	299.5400117910692	0.0761
56.0%	2802	-2865853.65562506	299.5240251588597	0.0761
56.1%	2803	-2866355.65562506	299.5977414065871	0.0761
56.1%	2804	-2867378.65562506	299.937756018042	0.0761
56.1%	2805	-2867761.65562506	300.1870645923055	0.0761
56.1%	2806	-2867316.65562506	300.1700235119982	0.0761
56.1%	2807	-2866288.65562506	299.91216611977086	0.0761
56.2%	2808	-2865271.65562506	299.41513110312417	0.0761
56.2%	2809	-2865356.65562506	299.1445780798515	0.0761
56.2%	2810	-2866430.65562506	299.46160314482313	0.0761
56.2%	2811	-2867614.65562506	299.9354120370413	0.0761
56.2%	2812	-2868594.65562506	300.3352954105122	0.0761
56.3%	2813	-2869025.65562506	300.60058288957515	0.0761
56.3%	2814	-2869350.65562506	300.7827454725289	0.0761
56.3%	2815	-2869491.65562506	300.84917060472566	0.0761
56.3%	2816	-2869026.65562506	300.8427040476365	0.0761
56.3%	2817	-2868290.65562506	300.6289257719927	0.0761
56.4%	2818	-2867588.65562506	300.2926973876308	0.0761
56.4%	2819	-2867607.65562506	300.06940818277764	0.0761
56.4%	2820	-2868602.65562506	300.3041631529392	0.0761
56.4%	2821	-2869346.65562506	300.730069336763	0.0761
56.4%	2822	-2869187.65562506	300.8424007642641	0.0761
56.5%	2823	-2868660.65562506	300.5525591011274	0.0761
56.5%	2824	-2868527.65562506	300.34496196939824	0.0761
56.5%	2825	-2868896.65562506	300.4231299233518	0.0761
56.5%	2826	-2868772.65562506	300.5585971461212	0.0761
56.5%	2827	-2868081.65562506	300.35580034982314	0.0761
56.6%	2828	-2867682.65562506	300.1352353147579	0.0761
56.6%	2829	-2868168.65562506	300.09694083342265	0.0761
56.6%	2830	-2869463.65562506	300.4103031700268	0.0761
56.6%	2831	-2870405.65562506	300.90060408935045	0.0761
56.6%	2832	-2870112.65562506	300.9917472715705	0.0761
56.7%	2833	-2869100.65562506	300.71402562152116	0.0761
56.7%	2834	-2868312.65562506	300.3083570848159	0.0761
56.7%	2835	-2868640.65562506	300.2804891886797	0.0761
56.7%	2836	-2869482.65562506	300.6229730788985	0.0761
56.7%	2837	-2869677.65562506	300.8828323269489	0.0761
56.8%	2838	-2869154.65562506	300.7858200829037	0.0761
56.8%	2839	-2868399.65562506	300.51440916725153	0.0761
56.8%	2840	-2868050.65562506	300.28071035219057	0.0761
56.8%	2841	-2868447.65562506	300.3324963535163	0.0761
56.8%	2842	-2868680.65562506	300.4476379055375	0.0761
56.9%	2843	-2868474.65562506	300.4811347642651	0.0761
56.9%	2844	-2867914.65562506	300.33418053274835	0.0761
56.9%	2845	-2867590.65562506	300.13168689391847	0.0761
56.9%	2846	-2868246.65562506	300.241681281527	0.0761
56.9%	2847	-2869068.65562506	300.598121316406	0.0761
57.0%	2848	-2869287.65562506	300.85301951496245	0.0761
57.0%	2849	-2868972.65562506	300.81049228958517	0.0761
57.0%	2850	-2868288.65562506	300.4903031929856	0.0761
57.0%	2851	-2868064.65562506	300.22731145223895	0.0761
57.0%	2852	-2868154.65562506	300.1918727656765	0.0761
57.1%	2853	-2868316.65562506	300.20620200124904	0.0761
57.1%	2854	-2868656.65562506	300.37727006970067	0.0761
57.1%	2855	-2868620.65562506	300.3976979098253	0.0761
57.1%	2856	-2868862.65562506	300.4014754191274	0.0761
57.1%	2857	-2869701.65562506	300.7061906046846	0.0761
57.2%	2858	-2870193.65562506	300.9133673969089	0.0761
57.2%	2859	-2869990.65562506	301.0362691167457	0.0761
57.2%	2860	-2868888.65562506	300.71648991293966	0.0761
57.2%	2861	-2868080.65562506	300.3185472837493	0.0761
57.2%	2862	-2868720.65562506	300.35604940057686	0.0761
57.3%	2863	-2869942.65562506	300.79962142265043	0.0761
57.3%	2864	-2870640.65562506	301.2533665153577	0.0761
57.3%	2865	-2869980.65562506	301.30239851329094	0.0761
57.3%	2866	-2868611.65562506	300.8681948472622	0.0761
57.3%	2867	-2868276.65562506	300.4590767820747	0.0761
57.4%	2868	-2869381.65562506	300.5197849946534	0.0761
57.4%	2869	-2870728.65562506	301.09355863350663	0.0761
57.4%	2870	-2870691.65562506	301.32938471924257	0.0761
57.4%	2871	-2869438.65562506	301.11639527605865	0.0761
57.4%	2872	-2868532.65562506	300.75229842525965	0.0761
57.5%	2873	-2868694.65562506	300.70975637562304	0.0761
57.5%	2874	-2869617.65562506	301.00728865885685	0.0761
57.5%	2875	-2869634.65562506	301.25243140930326	0.0761
57.5%	2876	-2868146.65562506	300.86302349083985	0.0761
57.5%	2877	-2866690.65562506	300.20449546799944	0.0761
57.6%	2878	-2866580.65562506	299.80822429197855	0.0761
57.6%	2879	-2868245.65562506	300.18785110836393	0.0761
57.6%	2880	-2869694.65562506	300.89483851457766	0.0761
57.6%	2881	-2869202.65562506	301.1843903341885	0.0761
57.6%	2882	-2867733.65562506	300.6636845915275	0.0761
57.7%	2883	-2866806.65562506	300.0934303413779	0.0761
57.7%	2884	-2867534.65562506	300.06298187346096	0.0761
57.7%	2885	-2869156.65562506	300.67542993017975	0.0761
57.7%	2886	-2869465.65562506	301.0711752534717	0.0761
57.7%	2887	-2868628.65562506	300.9269688453541	0.0761
57.8%	2888	-2867410.65562506	300.5163619120272	0.0761
57.8%	2889	-2867070.65562506	300.10028658557076	0.0761
57.8%	2890	-2867982.65562506	300.250978289792	0.0761
57.8%	2891	-2868366.65562506	300.54025986370937	0.0761
57.8%	2892	-2868027.65562506	300.4292034183611	0.0761
57.9%	2893	-2867763.65562506	300.26756779572736	0.0761
57.9%	2894	-2867563.65562506	300.13246521534046	0.0761
57.9%	2895	-2868056.65562506	300.2274485411175	0.0761
57.9%	2896	-2868586.65562506	300.4656195337786	0.0761
57.9%	2897	-2868809.65562506	300.54668340241585	0.0761
58.0%	2898	-2868909.65562506	300.56359402338285	0.0761
58.0%	2899	-2868242.65562506	300.4910752777493	0.0761
58.0%	2900	-2867628.65562506	300.14791583545843	0.0761
58.0%	2901	-2867845.65562506	300.11829556627816	0.0761
58.0%	2902	-2868271.65562506	300.25990362681097	0.0761
58.1%	2903	-2868816.65562506	300.3527515231166	0.0761
58.1%	2904	-2868891.65562506	300.5297867446095	0.0761
58.1%	2905	-2869002.65562506	300.565712552532	0.0761
58.1%	2906	-2870140.65562506	300.7959037984835	0.0761
58.1%	2907	-2871476.65562506	301.3447049779738	0.0761
58.2%	2908	-2871922.65562506	301.6898258152412	0.0761
58.2%	2909	-2870868.65562506	301.58205609075407	0.0761
58.2%	2910	-2869014.65562506	300.9691746533929	0.0761
58.2%	2911	-2868218.65562506	300.390067373625	0.0761
58.2%	2912	-2868843.65562506	300.35872252577883	0.0761
58.3%	2913	-2869730.65562506	300.74460901627924	0.0761
58.3%	2914	-2869962.65562506	300.99294230188826	0.0761
58.3%	2915	-2869240.65562506	300.9094511047516	0.0761
58.3%	2916	-2868552.65562506	300.5743439964725	0.0761
58.3%	2917	-2868624.65562506	300.5375396615664	0.0761
58.4%	2918	-2869239.65562506	300.74378048622015	0.0761
58.4%	2919	-2869692.65562506	300.9435078684855	0.0761
58.4%	2920	-2869670.65562506	300.8687962767471	0.0761
58.4%	2921	-2869415.65562506	300.72824406916413	0.0761
58.4%	2922	-2869576.65562506	300.6137446867091	0.0761
58.5%	2923	-2869993.65562506	300.6974546195055	0.0761
58.5%	2924	-2870197.65562506	300.91552070733286	0.0761
58.5%	2925	-2869916.65562506	300.89176002251935	0.0761
58.5%	2926	-2869287.65562506	300.73080751405035	0.0761
58.5%	2927	-2868500.65562506	300.40332072709674	0.0761
58.6%	2928	-2868068.65562506	300.1698933177761	0.0761
58.6%	2929	-2868378.65562506	300.10075641645227	0.0761
58.6%	2930	-2869012.65562506	300.2395745939258	0.0761
58.6%	2931	-2869142.65562506	300.43336028392065	0.0761
58.6%	2932	-2868542.65562506	300.3828310711664	0.0761
58.7%	2933	-2867802.65562506	300.0820568095018	0.0761
58.7%	2934	-2867592.65562506	299.9080711184536	0.0761
58.7%	2935	-2867766.65562506	299.9405023898524	0.0761
58.7%	2936	-2867966.65562506	299.9830165740207	0.0761
58.7%	2937	-2868316.65562506	300.0311815729091	0.0761
58.8%	2938	-2868697.65562506	300.17502507863185	0.0761
58.8%	2939	-2869298.65562506	300.35722462460416	0.0761
58.8%	2940	-2869969.65562506	300.6423611906542	0.0761
58.8%	2941	-2869885.65562506	300.8866207272719	0.0761
58.8%	2942	-2868771.65562506	300.6344393464001	0.0761
58.9%	2943	-2867411.65562506	300.092213383048	0.0761
58.9%	2944	-2867134.65562506	299.7497785821128	0.0761
58.9%	2945	-2868590.65562506	299.98981055997456	0.0761
58.9%	2946	-2870296.65562506	300.60637759905256	0.0761
58.9%	2947	-2870816.65562506	301.0681775408573	0.0761
59.0%	2948	-2869902.65562506	300.9918233738938	0.0761
59.0%	2949	-2868174.65562506	300.44590366961495	0.0761
59.0%	2950	-2867218.65562506	299.89609049233314	0.0761
59.0%	2951	-2867742.65562506	299.83859132274205	0.0761
59.0%	2952	-2868622.65562506	300.2205018923088	0.0761
59.1%	2953	-2868818.65562506	300.4323881289667	0.0761
